#step	#e_xz	#s_xz	#dW	#W	#We	#Wp	#dWp	#dWe	#Delta_Ep	#Delta_Ek	#Delta_U	#Delta_T	#Delta_Q	#Delta_Etot	#Delta_Ttally	#dQ	#dU	#Beta_0_diff	#Beta_0_int	#Beta_1_diff	#Beta_1_int
331000	0.165499	0.8676	433800.0000000004	1.320124736108999e8	1.397989953135449e7	1.1803257407954551e8	425286.8695156723	8513.130484333262	1.9136764444795135e7	-38624.66218215532	1.910165111553863e7	-0.03000000000002956	-71828.59320007077	1.910165111553863e7	-0.03000000000002956	23942.86439997822	35113.329256504774	0.056298151003921125	-0.0006085489006760408	0.9937516660807809	0.9559987552767925
332000	0.165999	0.867948	433974.0000000004	1.324464476108999e8	1.3986603473959912e7	1.1845984413694009e8	427270.05739457905	6703.942605420947	1.917187777405164e7	154498.64872862128	1.9277217761821155e7	0.1269999999999527	304074.3778798868	1.9277217761821155e7	0.1269999999999527	375902.97107995756	175566.64628252387	0.8797784084664173	0.0025668983451335244	1.484565355843916	0.9579052298581712
333000	0.166499	0.86814	434070.00000000035	1.328805176108999e8	1.3985971083903901e7	1.188945465269961e8	434702.39005601406	-632.3900560103357	1.910165111553863e7	108851.32069516499	1.9206991103308145e7	0.08999999999997499	215485.7795999401	1.9206991103308145e7	0.08999999999997499	-88588.59827994666	-70226.65851300955	-0.20379137613789397	0.001812410963281752	0.9563049795504922	0.9578993790209902
334000	0.166999	0.868038	434019.0000000004	1.333145366108999e8	1.3979601928837387e7	1.1933493468206263e8	440388.15506652	-6369.155066514388	1.9031424457025625e7	14045.331702601936	1.9031424457025625e7	0.010999999999967258	26337.150839921607	1.9031424457025625e7	0.010999999999967258	-189148.6287600185	-175566.64628252015	-0.4295043510683158	0.00022069941974737071	0.9546964710233881	0.9578875591566088
335000	0.167499	0.867789	433894.50000000035	1.337484311108999e8	1.3979919460822517e7	1.1976851165007749e8	433576.9680148661	317.53198513016105	1.9066537786282126e7	-49158.660959106775	1.8996311127769116e7	-0.03900000000004411	-93377.17116010562	1.8996311127769116e7	-0.03900000000004411	-119714.32200002723	-35113.3292565085	-0.2761085824003515	-0.000779647086480641	0.8056089991489153	0.9573362917539153
336000	0.167999	0.867893	433946.5000000004	1.341823776108999e8	1.3982116987266459e7	1.2020026062363353e8	431748.9735560417	2197.5264439415187	1.9031424457025625e7	-35113.32925650484	1.8996311127769116e7	-0.027000000000043656	-64645.733880104526	1.8996311127769116e7	-0.027000000000043656	28731.43728000109	0.0	0.06654662556197531	-0.0005378169194035342	1.0716364499241315	0.9577468480681133
337000	0.168499	0.868937	434468.50000000035	1.346168461108999e8	1.4018781268133458e7	1.2059806484276655e8	397804.21913301945	36664.28086699918	1.910165111553863e7	-73737.99143866016	1.8996311127769116e7	-0.05800000000004957	-138868.61352011867	1.8996311127769116e7	-0.05800000000004957	-74222.87964001414	0.0	-0.18658142892947846	-0.0011514995178502484	0.9055852176357738	0.9575747879551265
338000	0.168999	0.870214	435107.0000000004	1.350519531108999e8	1.406643431655206e7	1.2098551879434794e8	387453.9515813887	47653.048418601975	1.917187777405164e7	-28090.66340520387	1.9136764444795135e7	-0.021000000000015007	-50280.01524003593	1.9136764444795135e7	-0.021000000000015007	88588.59828008275	140453.3170260191	0.22864290819208175	-0.0004155870532365304	0.9891298816023311	0.9576758425759436
339000	0.169499	0.871413	435706.5000000004	1.354876596108999e8	1.4102931118399028e7	1.2138472849250098e8	399209.69815303385	36496.80184696801	1.910165111553863e7	59692.659736058224	1.917187777405164e7	0.049999999999954525	119714.32199989112	1.917187777405164e7	0.049999999999954525	169994.33723992706	35113.329256504774	0.42582717310329743	0.0009862387426049805	1.4292927016134112	0.959226894559817
340000	0.169999	0.872075	436037.5000000004	1.359236971108999e8	1.4127619684730362e7	1.2179607742616963e8	411348.93366865814	24688.566331334412	1.9206991103308145e7	45647.32803345629	1.924210443256465e7	0.03699999999997772	88588.59827994664	1.924210443256465e7	0.03699999999997772	-31125.72371994448	70226.65851300955	-0.07566744720193264	0.0007273518174971381	0.8136282614910766	0.9587351558788834
341000	0.170499	0.871992	435996.0000000004	1.363596931108999e8	1.4132656841530899e7	1.222270362693691e8	430958.8431994617	5037.156800536439	1.924210443256465e7	119385.31947211645	1.9347444420334168e7	0.09799999999995634	234640.07111989547	1.9347444420334168e7	0.09799999999995634	146051.47283994884	105339.98776951805	0.3388988882456961	0.0019197067873165622	1.1061554777048472	0.9592549434258726
342000	0.170999	0.872379	436189.5000000004	1.367958826108999e8	1.4129996742191501e7	1.2266588586870849e8	438849.59933939576	-2660.099339397624	1.917187777405164e7	56181.32681040774	1.9206991103308145e7	0.04599999999999227	110137.17623998149	1.9206991103308145e7	0.04599999999999227	-124502.89487991398	-140453.31702602282	-0.28370287922634385	0.0008978631300789145	1.0302844592468974	0.9595090586946661
343000	0.171499	0.872509	436254.5000000004	1.372321371108999e8	1.412353944237878e7	1.2310859766852123e8	442711.7998127341	-6457.2998127210885	1.9136764444795135e7	-14045.331702601936	1.910165111553863e7	-0.011000000000024102	-26337.150840057704	1.910165111553863e7	-0.011000000000024102	-136474.3270800392	-105339.98776951432	-0.3082690073717652	-0.00021393429328934752	0.9150877859159229	0.9593493150049947
344000	0.171999	0.871871	435935.50000000035	1.376680726108999e8	1.4092096960259873e7	1.2357597565064013e8	467377.9821189046	-31442.482118906453	1.910165111553863e7	63203.992661708704	1.9136764444795135e7	0.053999999999973625	129291.46775993684	1.9136764444795135e7	0.053999999999973625	155628.61859999454	35113.329256504774	0.3329823495202678	0.0010462508354006843	1.1905798104154648	0.9602238542653994
345000	0.172499	0.87236	436180.0000000004	1.381042526108999e8	1.4101939522961002e7	1.24002313087939e8	426337.4372988641	9842.562701128423	1.917187777405164e7	49158.660959106775	1.9206991103308145e7	0.04099999999999682	98165.74403999238	1.9206991103308145e7	0.04099999999999682	-31125.723719944464	70226.65851300955	-0.07300724964982425	0.0007916444588446989	0.7853582361624113	0.9596226416134963
346000	0.172999	0.872489	436244.50000000035	1.385404971108999e8	1.4097249192632137e7	1.2444324791826786e8	440934.83032886684	-4690.330328864977	1.917187777405164e7	63203.992661708704	1.9206991103308145e7	0.051999999999964075	124502.89487991398	1.9206991103308145e7	0.051999999999964075	26337.150839921596	0.0	0.05973025723615051	0.0010004793105503425	1.0490930156161888	0.9599396584451869
347000	0.17349900000000001	0.873131	436565.50000000035	1.389770626108999e8	1.4110182853011703e7	1.2486687975788829e8	423631.8396204263	12933.660379566252	1.9136764444795135e7	70226.65851300968	1.9206991103308145e7	0.057999999999992724	138868.61351998258	1.9206991103308145e7	0.057999999999992724	14365.718640068604	0.0	0.03391085677823526	0.001112133287780099	1.0644412824213003	0.9602941977377052
348000	0.17399900000000001	0.873738	436869.00000000035	1.394139316108999e8	1.411518151077844e7	1.2529875010012156e8	431870.3422332704	4998.657766737044	1.8996311127769116e7	28090.66340520387	1.8996311127769116e7	0.022999999999967713	55068.58811992269	1.8996311127769116e7	0.022999999999967713	-83800.02540005988	-210679.97553902864	-0.19403977815822357	0.0004394983036616043	1.3053662060324414	0.9614835660769606
349000	0.17449900000000002	0.874243	437121.5000000004	1.398510531108999e8	1.4124729201821964e7	1.2572632390907803e8	427573.80895647407	9547.691043524072	1.9031424457025625e7	42135.9951078058	1.9066537786282126e7	0.03499999999996817	83800.02539992378	1.9066537786282126e7	0.03499999999996817	28731.437280001082	70226.65851300955	0.06719643878590766	0.000666527285570886	0.9252818355093949	0.9613604501586046
350000	0.17499900000000002	0.8748	437400.0000000004	1.402884531108999e8	1.4136754497593036e7	1.2615169861330697e8	425374.7042289376	12025.295771071687	1.9066537786282126e7	28090.66340520387	1.910165111553863e7	0.022999999999967713	55068.58811992269	1.910165111553863e7	0.022999999999967713	-28731.437280001082	35113.329256504774	-0.06754383134296053	0.00043652672714875236	0.8781792376221206	0.9610799689279192
351000	0.17549900000000002	0.876285	438142.50000000035	1.407265956108999e8	1.4178857991631122e7	1.2654773761926888e8	396039.0059619099	42103.494038086385	1.917187777405164e7	21067.9975539029	1.917187777405164e7	0.01799999999997226	43097.15591993358	1.917187777405164e7	0.01799999999997226	-11971.43219998911	70226.65851300955	-0.030227911947492605	0.0003405604614568105	0.8987609905303912	0.9608849378138004
352000	0.17599900000000002	0.877733	438866.5000000004	1.411654621108999e8	1.4220658520059647e7	1.2694480359084035e8	397065.97157147527	41800.52842852473	1.917187777405164e7	52669.993884757256	1.9206991103308145e7	0.04299999999994952	102954.31691987914	1.9206991103308145e7	0.04299999999994952	59857.16099994556	35113.329256504774	0.15074865459522452	0.0008110163945876376	1.1675901863577018	0.9615314835409223
353000	0.17649900000000002	0.879051	439525.5000000004	1.416049876108999e8	1.425345426547938e7	1.2735153334542063e8	406729.7545802742	32795.745419733226	1.9066537786282126e7	-7022.665851300968	1.9031424457025625e7	-0.006000000000028649	-14365.718640068593	1.9031424457025625e7	-0.006000000000028649	-117320.03555994773	-175566.64628252015	-0.2884471427004804	-0.00011280365663995488	1.223839921021409	0.9623692327505169
354000	0.17699900000000002	0.880819	440409.5000000004	1.420453971108999e8	1.4319990893621322e7	1.2772540621727869e8	373872.87185806036	66536.6281419415	1.9136764444795135e7	17556.66462825242	1.9136764444795135e7	0.014999999999986358	35914.29659996733	1.9136764444795135e7	0.014999999999986358	50280.01524003592	105339.9877695106	0.13448425661416957	0.0002811836553400513	1.0306966792092471	0.9625692382105958
355000	0.17749900000000002	0.882738	441369.0000000004	1.424867661108999e8	1.4377514318159776e7	1.2810925179274023e8	383845.57546153665	57523.42453845404	1.9206991103308145e7	-21067.9975539029	1.917187777405164e7	-0.016000000000019554	-38308.58304004682	1.917187777405164e7	-0.016000000000019554	-74222.87964001414	35113.329256504774	-0.1933665108703374	-0.0002990305735453348	0.8650165908627054	0.9622769474389689
356000	0.17799900000000002	0.883262	441631.0000000004	1.429283971108999e8	1.4399478312790869e7	1.2852891879810914e8	419667.0053689182	21963.994631092995	1.9206991103308145e7	42135.9951078058	1.924210443256465e7	0.036000000000001364	86194.31184000327	1.924210443256465e7	0.036000000000001364	124502.8948800501	70226.65851300955	0.2966706776736067	0.000670621931982449	1.1816683942811106	0.962993294797686
357000	0.17849900000000002	0.884919	442459.5000000004	1.433708566108999e8	1.4447887221806392e7	1.2892296938909361e8	394050.5909844637	48408.90901552327	1.9312331091077663e7	38624.66218215532	1.9312331091077663e7	0.031999999999982265	76617.16607995753	1.9312331091077663e7	0.031999999999982265	-9577.145760045736	70226.65851301327	-0.02430435578365453	0.0005942863901057422	0.9203277549232922	0.9628628883908072
358000	0.17899900000000002	0.886533	443266.5000000004	1.438141231108999e8	1.4491769069455327e7	1.2932235404144469e8	399384.6523510814	43881.84764893539	1.9277217761821155e7	45647.32803345629	1.9312331091077663e7	0.03699999999997772	88588.59827994664	1.9312331091077663e7	0.03699999999997772	11971.43219998911	0.0	0.02997469264158292	0.0006850215412221474	1.1398483379872755	0.9634094704011813
359000	0.17949900000000002	0.886819	443409.5000000004	1.442575326108999e8	1.4504568090071999e7	1.2975296452082801e8	430610.4793833196	12799.02061667107	1.9382557749590673e7	-59692.659736058224	1.9312331091077663e7	-0.04600000000004911	-110137.17624011758	1.9312331091077663e7	-0.04600000000004911	-198725.77452006424	0.0	-0.4614977666234711	-0.0008488220415375428	0.5682251993271037	0.9620979744439183
360000	0.17999900000000002	0.887305	443652.5000000004	1.447011851108999e8	1.4517442167191898e7	1.301837429437081e8	430778.4228800982	12874.077119899914	1.9312331091077663e7	0.0	1.9277217761821155e7	0.0009999999999763531	2394.2864399433824	1.9277217761821155e7	0.0009999999999763531	112531.46268006097	-35113.3292565085	0.2612281783467662	1.8391593188242254e-5	1.3726251374970742	0.9634564101429591
361000	0.18049900000000002	0.888256	444128.0000000004	1.451453131108999e8	1.4558795424930876e7	1.3058651768596913e8	402774.74226102233	41353.25773897767	1.9347444420334168e7	28090.66340520387	1.9382557749590673e7	0.024999999999977263	59857.16099994556	1.9382557749590673e7	0.024999999999977263	57462.87456000218	105339.98776951805	0.1426675223908722	0.0004583716761931612	0.9838027195203061	0.9635191653160095
362000	0.18099899999999997	0.889918	444958.999999951	1.4559027211089987e8	1.4618533451589847e7	1.309717386593101e8	385220.97334097326	59738.02665897086	1.9347444420334168e7	-17556.66462825242	1.9312331091077663e7	-0.014000000000010004	-33520.01016002395	1.9312331091077663e7	-0.014000000000010004	-93377.17115996951	-70226.65851300955	-0.24239898038292412	-0.0002559331540006336	1.094977990670373	0.9639058189343828
363000	0.18149899999999997	0.890815	445407.5000000004	1.4603567961089987e8	1.4657739940902602e7	1.3137793966999736e8	406201.0106872618	39206.489312754944	1.945278440810368e7	-59692.659736058224	1.9347444420334168e7	-0.049000000000035016	-117320.03556008384	1.9347444420334168e7	-0.049000000000035016	-83800.02540005988	35113.329256504774	-0.2063018633515374	-0.0008929964639023494	0.8037748226944299	0.9634107177577438
364000	0.18199899999999997	0.890166	445083.0000000004	1.4648076261089987e8	1.4643582095319796e7	1.3183718051558016e8	459240.8455827981	-14157.845582805574	1.9417671078847174e7	-70226.65851300968	1.9312331091077663e7	-0.05700000000001637	-136474.3270800392	1.9312331091077663e7	-0.05700000000001637	-19154.291519955354	-35113.329256504774	-0.04170859736060206	-0.0010351732837908425	1.003922107911499	0.9635518348917509
365000	0.18249899999999997	0.88981	444905.00000000035	1.4692566761089987e8	1.464395348968802e7	1.3228171412121195e8	444533.6056317836	371.39436822384596	1.945278440810368e7	7022.665851300968	1.945278440810368e7	0.007999999999981355	19154.291519955357	1.945278440810368e7	0.007999999999981355	155628.61859999454	140453.31702601537	0.3500941585255648	0.00014479923886081457	1.0349730498329988	0.9637918463733631
366000	0.18299899999999997	0.890004	445002.0000000004	1.4737066961089987e8	1.465553390100542e7	1.3271513570989454e8	433421.5886825919	11580.411317400634	1.9487897737360183e7	3511.332925650484	1.9487897737360183e7	0.003999999999962256	9577.14575990963	1.9487897737360183e7	0.003999999999962256	-9577.145760045727	35113.329256504774	-0.022096605268685333	7.216317648082402e-5	0.9236077192190871	0.9636606128999702
367000	0.18349899999999997	0.88972	444860.00000000035	1.4781552961089987e8	1.4650297787402317e7	1.3316523182349764e8	450096.1136031002	-5236.113603103906	1.9523011066616688e7	-49158.660959106775	1.945278440810368e7	-0.03900000000004411	-93377.17116010562	1.945278440810368e7	-0.03900000000004411	-102954.31692001525	-35113.329256504774	-0.22873851563802108	-0.0007012128457364257	0.8376411191787037	0.9632346692539789
368000	0.18399899999999997	0.891086	445543.0000000004	1.4826107261089987e8	1.4697677897346044e7	1.335633947135539e8	398162.8900562674	47380.10994372703	1.9593237725129697e7	108851.32069516499	1.9698577712899216e7	0.09099999999995134	217880.0660398835	1.9698577712899216e7	0.09099999999995134	311257.23719998915	245793.30479553714	0.7817334185915796	0.0016312857763697826	1.283411752240979	0.9641891420941257
369000	0.18449899999999997	0.892485	446242.5000000004	1.4870731511089987e8	1.474205160802659e7	1.3396526350287336e8	401868.7893194556	44373.71068054624	1.9558124395873193e7	0.0	1.9558124395873193e7	0.0019999999999527063	4788.572879886765	1.9558124395873193e7	0.0019999999999527063	-213091.49315999672	-140453.31702602282	-0.5302514124594158	3.5744884566916536e-5	0.9296674282636079	0.9640855839106118
370000	0.18499899999999997	0.892798	446399.00000000035	1.4915371411089987e8	1.4753745753598511e7	1.3439996835730144e8	434704.8544280827	11694.14557192102	1.9382557749590673e7	14045.331702601936	1.9382557749590673e7	0.012999999999976808	31125.72371994447	1.9382557749590673e7	0.012999999999976808	26337.150840057708	-175566.64628252015	0.060586281868667075	0.00023159026077444405	1.4913631410339734	0.9657910167058277
